CNT	TIME	TIME_TICK	FPOGX	FPOGY	FPOGS	FPOGD	FPOGID	FPOGV	LPOGX	LPOGY	LPOGV	RPOGX	RPOGY	RPOGV	BPOGX	BPOGY	BPOGV	LPCX	LPCY	LPD	LPS	LPV	RPCX	RPCY	RPD	RPS	RPV	LEYEX	LEYEY	LEYEZ	LPUPILD	LPUPILV	REYEX	REYEY	REYEZ	RPUPILD	RPUPILV	CX	CY	CS	USER
61150	413.62045	3531147171768	0.36995	0.41399	413.51331	0.10715	1112	1	0.37373	0.39353	1	0.34061	0.38542	1	0.35717	0.38947	1	0.36321	0.25917	15.10227	1.05871	1	0.60622	0.25582	14.89054	1.05871	1	-0.03627	0.05008	0.69996	0.00338	1	0.02891	0.05110	0.70235	0.00340	1	0.38542	0.50000	0	
61151	413.62720	3531147239018	0.36959	0.41421	413.51331	0.11389	1112	1	0.38158	0.42723	1	0.34524	0.40868	1	0.36341	0.41796	1	0.36339	0.25917	14.94631	1.04966	1	0.60608	0.25587	14.74611	1.04076	1	-0.03627	0.05008	0.69996	0.00326	1	0.02891	0.05110	0.70235	0.00326	1	0.38542	0.50000	0	
61152	413.63358	3531147302858	0.36931	0.41550	413.51331	0.12027	1112	1	0.37519	0.43416	1	0.35349	0.44342	1	0.36434	0.43879	1	0.36331	0.25922	15.11876	1.03171	1	0.60601	0.25566	14.57833	1.02281	1	-0.03627	0.05008	0.69996	0.00323	1	0.02891	0.05110	0.70235	0.00339	1	0.38542	0.50000	0	
61153	413.64029	3531147370086	0.36918	0.41737	413.51331	0.12698	1112	1	0.37828	0.44794	1	0.35489	0.45774	1	0.36658	0.45284	1	0.36327	0.25933	15.15083	1.01376	1	0.60610	0.25596	14.95385	1.00486	1	-0.03616	0.05003	0.69781	0.00327	1	0.02891	0.05110	0.70235	0.00324	1	0.38177	0.50093	0	
61154	413.64722	3531147439352	0.37015	0.42043	413.51331	0.13391	1112	1	0.41678	0.50545	1	0.36262	0.45770	1	0.38970	0.48158	1	0.36321	0.25899	14.85896	1.00486	1	0.60607	0.25590	14.85375	1.00486	1	-0.03616	0.05003	0.69781	0.00340	1	0.02891	0.05110	0.70235	0.00326	1	0.38177	0.50093	0	
61155	413.65375	3531147504661	0.37065	0.42257	413.51331	0.14044	1112	1	0.39765	0.46809	1	0.36431	0.46685	1	0.38098	0.46747	1	0.36327	0.25948	14.93990	1.00486	1	0.60617	0.25591	14.81934	1.00486	1	-0.03616	0.05003	0.69781	0.00332	1	0.02891	0.05110	0.70235	0.00326	1	0.38177	0.50093	0	
61156	413.66043	3531147571384	0.37104	0.42406	413.51331	0.14713	1112	1	0.39625	0.46126	1	0.36307	0.45269	1	0.37966	0.45697	1	0.36372	0.25925	14.57249	1.01391	1	0.60642	0.25583	14.57137	1.02281	1	-0.03805	0.05289	0.73762	0.00335	1	0.02994	0.05262	0.72334	0.00325	1	0.38177	0.50093	0	
61157	413.66721	3531147639286	0.37089	0.42261	413.51331	0.15390	1112	1	0.37012	0.42446	1	0.36464	0.35413	1	0.36738	0.38930	1	0.36376	0.25911	14.94464	1.03186	1	0.60669	0.25582	14.81483	1.04076	1	-0.03805	0.05289	0.73762	0.00323	1	0.02994	0.05262	0.72334	0.00338	1	0.38177	0.50093	0	
61158	413.67380	3531147705186	0.37063	0.42266	413.51331	0.16049	1112	1	0.37563	0.42838	1	0.35317	0.41914	1	0.36440	0.42376	1	0.36376	0.25914	15.00485	1.04981	1	0.60684	0.25589	14.51685	1.05871	1	-0.03805	0.05289	0.73762	0.00321	1	0.02994	0.05262	0.72334	0.00339	1	0.38177	0.50093	0	
61159	413.68054	3531147772577	0.37032	0.42230	413.51331	0.16724	1112	1	0.37261	0.41475	1	0.35248	0.41196	1	0.36255	0.41335	1	0.36408	0.25887	15.06148	1.06776	1	0.60696	0.25591	14.81934	1.06776	1	-0.03703	0.05171	0.72199	0.00331	1	0.02978	0.05201	0.71566	0.00326	1	0.38021	0.50093	0	
61160	413.68719	3531147838963	0.37113	0.42156	413.51331	0.17389	1112	1	0.39206	0.41620	1	0.39232	0.38826	1	0.39219	0.40223	1	0.36454	0.25915	14.89563	1.06776	1	0.60745	0.25589	14.57615	1.05886	1	-0.03703	0.05171	0.72199	0.00322	1	0.02978	0.05201	0.71566	0.00311	1	0.38021	0.50093	0	
61161	413.69388	3531147905950	0.37411	0.42272	413.51331	0.18057	1112	1	0.44447	0.46868	1	0.46484	0.43955	1	0.45465	0.45412	1	0.36494	0.25919	15.41372	1.05886	1	0.60810	0.25602	14.42150	1.04995	1	-0.03703	0.05171	0.72199	0.00318	1	0.02978	0.05201	0.71566	0.00315	1	0.38021	0.50093	0	
61162	413.70084	3531147975430	0.37690	0.42391	413.51331	0.18753	1112	1	0.44541	0.47508	1	0.46484	0.43955	1	0.45512	0.45732	1	0.36671	0.25920	15.38676	1.04995	1	0.60959	0.25646	14.61124	1.04995	1	-0.03736	0.05290	0.73698	0.00321	1	0.03084	0.05302	0.73186	0.00317	1	0.38021	0.50093	0	
61163	413.70731	3531148040176	0.38094	0.42631	413.51331	0.19400	1112	1	0.49787	0.51930	1	0.49795	0.47246	1	0.49791	0.49588	1	0.36742	0.25930	14.93237	1.04995	1	0.61020	0.25644	13.81280	1.05886	1	-0.03736	0.05290	0.73698	0.00335	1	0.03084	0.05302	0.73186	0.00336	1	0.38021	0.50093	0	
61164	413.71402	3531148107179	0.40750	0.44323	413.51331	0.19400	1112	0	0.48597	0.45858	1	0.47184	0.38926	1	0.47891	0.42392	1	0.36757	0.25904	14.89914	1.05886	1	0.61023	0.25651	13.69849	1.06776	1	-0.03736	0.05290	0.73698	0.00316	1	0.03084	0.05302	0.73186	0.00331	1	0.38021	0.50093	0	
61165	413.72083	3531148175431	0.44312	0.43015	413.51331	0.19400	1112	0	0.48537	0.45207	1	0.47211	0.38206	1	0.47874	0.41707	1	0.36830	0.25902	14.82860	1.06776	1	0.61066	0.25690	14.31806	1.07666	1	-0.03613	0.05147	0.71706	0.00317	1	0.03025	0.05164	0.71277	0.00330	1	0.38021	0.50093	1	
61166	413.72739	3531148240931	0.46052	0.42837	413.51331	0.19400	1112	0	0.50069	0.47229	1	0.48997	0.37733	1	0.49533	0.42481	1	0.36847	0.25907	14.72706	1.07666	1	0.61064	0.25708	14.36967	1.07666	1	-0.03613	0.05147	0.71706	0.00317	1	0.03025	0.05164	0.71277	0.00323	1	0.38021	0.50093	0	
61167	413.73407	3531148307750	0.47168	0.43387	413.71402	0.02005	1113	1	0.49634	0.39784	1	0.51400	0.50294	1	0.50517	0.45039	1	0.36851	0.25909	14.86071	1.07666	1	0.61085	0.25680	14.25811	1.07666	1	-0.03613	0.05147	0.71706	0.00319	1	0.03025	0.05164	0.71277	0.00328	1	0.38021	0.50093	0	
61168	413.74054	3531148372552	0.47837	0.43967	413.71402	0.02652	1113	1	0.49731	0.41100	1	0.51287	0.51472	1	0.50509	0.46286	1	0.36870	0.25937	14.93970	1.05969	1	0.61110	0.25669	13.82061	1.05969	1	-0.03393	0.04843	0.67546	0.00323	1	0.03080	0.05239	0.72318	0.00328	1	0.38021	0.50093	0	
61169	413.74750	3531148442054	0.48378	0.44888	413.71402	0.03348	1113	1	0.52528	0.47123	1	0.49641	0.51858	1	0.51085	0.49491	1	0.36872	0.25921	15.05097	1.04273	1	0.61129	0.25682	14.15764	1.04273	1	-0.03393	0.04843	0.67546	0.00313	1	0.03080	0.05239	0.72318	0.00317	1	0.38021	0.50093	0	
61170	413.75394	3531148506349	0.48735	0.45502	413.71402	0.03992	1113	1	0.52134	0.52814	1	0.49622	0.45565	1	0.50878	0.49190	1	0.36874	0.25920	15.06326	1.02577	1	0.61130	0.25685	14.07726	1.02577	1	-0.03393	0.04843	0.67546	0.00312	1	0.03080	0.05239	0.72318	0.00316	1	0.38021	0.50093	0	
61171	413.76093	3531148576432	0.49001	0.46118	413.71402	0.04691	1113	1	0.52196	0.53983	1	0.49532	0.46881	1	0.50864	0.50432	1	0.36870	0.25915	14.65129	1.00880	1	0.61130	0.25685	14.00273	1.00880	1	-0.03393	0.04843	0.67546	0.00310	1	0.03080	0.05239	0.72318	0.00316	1	0.38021	0.50093	0	
61172	413.76782	3531148645367	0.49057	0.46720	413.71402	0.05380	1113	1	0.51907	0.49139	1	0.47099	0.53926	1	0.49503	0.51532	1	0.36880	0.25905	14.75621	1.00880	1	0.61129	0.25689	13.58969	1.00880	1	-0.03393	0.04843	0.67546	0.00322	1	0.03080	0.05239	0.72318	0.00323	1	0.38021	0.50093	0	
61173	413.77426	3531148709827	0.48995	0.46838	413.71402	0.06024	1113	1	0.51832	0.51327	1	0.45047	0.44475	1	0.48440	0.47901	1	0.36887	0.25912	14.78295	1.00880	1	0.61134	0.25691	13.81942	1.00880	1	-0.03393	0.04843	0.67546	0.00310	1	0.03080	0.05239	0.72318	0.00321	1	0.38021	0.50093	0	
61174	413.78122	3531148779418	0.48943	0.46913	413.71402	0.06720	1113	1	0.51800	0.50761	1	0.45046	0.44554	1	0.48423	0.47657	1	0.36899	0.25902	14.56817	1.01672	1	0.61142	0.25688	13.88138	1.00782	1	-0.03501	0.05009	0.69788	0.00315	1	0.02949	0.05008	0.69122	0.00322	1	0.38021	0.50093	0	
61175	413.78784	3531148845569	0.49174	0.46724	413.71402	0.07382	1113	1	0.53200	0.47928	1	0.50220	0.41376	1	0.51710	0.44652	1	0.36903	0.25899	14.62826	1.01573	1	0.61149	0.25710	14.21984	1.00683	1	-0.03501	0.05009	0.69788	0.00317	1	0.02949	0.05008	0.69122	0.00321	1	0.38021	0.50093	0	
61176	413.79456	3531148912544	0.49259	0.46656	413.71402	0.08054	1113	1	0.52665	0.48609	1	0.47893	0.43056	1	0.50279	0.45833	1	0.36900	0.25901	14.56615	1.01475	1	0.61140	0.25709	14.15084	1.00585	1	-0.03501	0.05009	0.69788	0.00316	1	0.02949	0.05008	0.69122	0.00324	1	0.38021	0.50093	0	
61177	413.80130	3531148980018	0.49332	0.46552	413.71402	0.08728	1113	1	0.52639	0.48014	1	0.47924	0.42398	1	0.50282	0.45206	1	0.36911	0.25892	14.39898	1.02281	1	0.61148	0.25689	14.11751	1.01391	1	-0.03636	0.05215	0.72589	0.00316	1	0.02949	0.05008	0.69122	0.00332	1	0.38021	0.50093	0	
61178	413.80792	3531149046341	0.49396	0.47144	413.71402	0.09390	1113	1	0.51628	0.51367	1	0.48954	0.59487	1	0.50291	0.55427	1	0.36917	0.25901	14.38498	1.02296	1	0.61146	0.25687	14.16849	1.02296	1	-0.03636	0.05215	0.72589	0.00321	1	0.02949	0.05008	0.69122	0.00332	1	0.38021	0.50093	0	
61179	413.81454	3531149112506	0.49423	0.47649	413.71402	0.10052	1113	1	0.51521	0.50411	1	0.48135	0.60035	1	0.49828	0.55223	1	0.36894	0.25896	14.65733	1.03200	1	0.61137	0.25680	13.95823	1.03200	1	-0.03636	0.05215	0.72589	0.00317	1	0.02949	0.05008	0.69122	0.00335	1	0.38021	0.50093	3	
61180	413.82117	3531149178696	0.49448	0.48078	413.71402	0.10715	1113	1	0.51521	0.50411	1	0.48170	0.59472	1	0.49846	0.54942	1	0.36864	0.25879	14.55670	1.03200	1	0.61147	0.25674	13.78759	1.04091	1	-0.03723	0.05316	0.73992	0.00328	1	0.03080	0.05239	0.72318	0.00330	1	0.38021	0.50093	0	
61181	413.82797	3531149246938	0.49418	0.47939	413.71402	0.11395	1113	1	0.50187	0.47862	1	0.47652	0.43283	1	0.48920	0.45573	1	0.36866	0.25884	14.60987	1.03186	1	0.61132	0.25674	14.08173	1.04076	1	-0.03723	0.05316	0.73992	0.00323	1	0.03080	0.05239	0.72318	0.00322	1	0.38021	0.50093	0	
61182	413.83456	3531149312821	0.49338	0.47810	413.71402	0.12054	1113	1	0.49331	0.45282	1	0.46466	0.45717	1	0.47899	0.45499	1	0.36863	0.25865	14.51690	1.03171	1	0.61138	0.25671	13.97518	1.04061	1	-0.03723	0.05316	0.73992	0.00319	1	0.03080	0.05239	0.72318	0.00315	1	0.38021	0.50093	0	
61183	413.84128	3531149379807	0.49267	0.47742	413.71402	0.12726	1113	1	0.49381	0.45892	1	0.46425	0.47014	1	0.47903	0.46453	1	0.36870	0.25877	14.76665	1.02365	1	0.61146	0.25644	13.81464	1.02365	1	-0.03393	0.04853	0.67546	0.00323	1	0.02949	0.05008	0.69122	0.00328	1	0.38021	0.50093	0	
61184	413.84772	3531149444157	0.49339	0.47752	413.71402	0.13370	1113	1	0.52704	0.46605	1	0.48889	0.49292	1	0.50797	0.47948	1	0.36879	0.25886	14.94455	1.01573	1	0.61136	0.25668	14.40075	1.00683	1	-0.03393	0.04853	0.67546	0.00323	1	0.02949	0.05008	0.69122	0.00328	1	0.38021	0.50093	0	
61185	413.85477	3531149514685	0.49383	0.47841	413.71402	0.14075	1113	1	0.52659	0.47322	1	0.47938	0.52101	1	0.50299	0.49711	1	0.36885	0.25882	14.75840	0.99891	1	0.61146	0.25652	13.84954	0.99001	1	-0.03393	0.04853	0.67546	0.00327	1	0.02949	0.05008	0.69122	0.00325	1	0.38021	0.50093	0	
61186	413.86115	3531149578698	0.49423	0.47951	413.71402	0.14713	1113	1	0.52688	0.48001	1	0.47903	0.52758	1	0.50296	0.50379	1	0.36901	0.25895	14.53551	0.99001	1	0.61173	0.25631	13.73726	0.98111	1	-0.03501	0.05014	0.69788	0.00318	1	0.03018	0.05106	0.70478	0.00311	1	0.38021	0.50093	0	
61187	413.86807	3531149647928	0.49479	0.47981	413.71402	0.15405	1113	1	0.51917	0.50449	1	0.49617	0.46863	1	0.50767	0.48656	1	0.36889	0.25897	14.60108	0.98903	1	0.61173	0.25615	13.76429	0.98903	1	-0.03501	0.05014	0.69788	0.00317	1	0.03018	0.05106	0.70478	0.00318	1	0.38021	0.50093	0	
61188	413.87476	3531149714666	0.49508	0.48048	413.71402	0.16074	1113	1	0.51982	0.46460	1	0.48465	0.52837	1	0.50223	0.49649	1	0.36896	0.25885	14.51162	0.99694	1	0.61174	0.25628	13.80469	0.99694	1	-0.03501	0.05014	0.69788	0.00326	1	0.03018	0.05106	0.70478	0.00310	1	0.38021	0.50093	0	
61189	413.88156	3531149782708	0.49537	0.48048	413.71402	0.16754	1113	1	0.51915	0.45150	1	0.48579	0.50960	1	0.50247	0.48055	1	0.36859	0.25889	14.75494	1.01391	1	0.61136	0.25637	14.23396	1.02281	1	-0.03692	0.05265	0.73275	0.00328	1	0.03080	0.05239	0.72318	0.00318	1	0.38021	0.50093	0	
61190	413.88812	3531149848376	0.49548	0.47962	413.71402	0.17410	1113	1	0.47993	0.45715	1	0.51678	0.45754	1	0.49836	0.45735	1	0.36848	0.25881	14.62898	1.03186	1	0.61132	0.25651	14.15725	1.04076	1	-0.03692	0.05265	0.73275	0.00324	1	0.03080	0.05239	0.72318	0.00328	1	0.38021	0.50093	0	
61191	413.89481	3531149915195	0.49648	0.47855	413.71402	0.18079	1113	1	0.51473	0.47974	1	0.53232	0.41971	1	0.52352	0.44973	1	0.36838	0.25895	14.66222	1.04981	1	0.61132	0.25631	13.82545	1.05871	1	-0.03692	0.05265	0.73275	0.00317	1	0.03080	0.05239	0.72318	0.00323	1	0.38021	0.50093	0	
61192	413.90155	3531149982527	0.49741	0.47722	413.71402	0.18753	1113	1	0.51398	0.46684	1	0.53307	0.41263	1	0.52353	0.43973	1	0.36830	0.25902	14.68915	1.06776	1	0.61099	0.25641	13.95792	1.06776	1	-0.03692	0.05265	0.73275	0.00318	1	0.02990	0.05096	0.70338	0.00316	1	0.38021	0.50093	0	
61193	413.90820	3531150049197	0.49730	0.47569	413.71402	0.19418	1113	1	0.46451	0.48578	1	0.52369	0.37719	1	0.49410	0.43148	1	0.36833	0.25901	14.77258	1.06776	1	0.61108	0.25642	13.73543	1.05885	1	-0.03692	0.05265	0.73275	0.00318	1	0.02990	0.05096	0.70338	0.00334	1	0.38021	0.50093	0	
61194	413.91495	3531150116481	0.49639	0.47572	413.71402	0.20093	1113	1	0.49406	0.47389	1	0.44418	0.47935	1	0.46912	0.47662	1	0.36841	0.25901	14.81583	1.05885	1	0.61129	0.25645	14.17686	1.04995	1	-0.03692	0.05265	0.73275	0.00318	1	0.02990	0.05096	0.70338	0.00332	1	0.38021	0.50093	0	
61195	413.92169	3531150183883	0.49556	0.47634	413.71402	0.20767	1113	1	0.49562	0.49244	1	0.44404	0.49844	1	0.46983	0.49544	1	0.36875	0.25893	14.96463	1.03299	1	0.61143	0.25678	14.06391	1.02409	1	-0.03393	0.04853	0.67546	0.00322	1	0.03018	0.05106	0.70478	0.00334	1	0.38021	0.50093	0	CLICK_RESPONSE_END
61196	413.92838	3531150250795	0.49623	0.47545	413.71402	0.21436	1113	1	0.51978	0.44865	1	0.51526	0.44579	1	0.51752	0.44722	1	0.36898	0.25898	14.50726	1.00712	1	0.61178	0.25653	13.63788	1.00712	1	-0.03393	0.04853	0.67546	0.00324	1	0.03018	0.05106	0.70478	0.00331	1	0.38021	0.50093	0	
61197	413.93521	3531150319083	0.49680	0.47629	413.71402	0.22119	1113	1	0.51925	0.50424	1	0.51211	0.50369	1	0.51568	0.50396	1	0.36897	0.25906	14.79331	0.99016	1	0.61173	0.25648	13.62755	0.99016	1	-0.03393	0.04853	0.67546	0.00318	1	0.03018	0.05106	0.70478	0.00331	1	0.38021	0.50093	0	
61198	413.94171	3531150384136	0.49733	0.47745	413.71402	0.22769	1113	1	0.51993	0.51675	1	0.51091	0.51648	1	0.51542	0.51662	1	0.36891	0.25890	14.67488	0.97319	1	0.61152	0.25668	14.10834	0.97319	1	-0.03393	0.04853	0.67546	0.00325	1	0.03018	0.05106	0.70478	0.00328	1	0.38021	0.50093	0	
61199	413.94901	3531150457218	0.49713	0.47930	413.71402	0.23499	1113	1	0.49470	0.52653	1	0.48525	0.56203	1	0.48998	0.54428	1	0.36870	0.25886	14.80592	0.97319	1	0.61140	0.25678	14.09469	0.97319	1	-0.03393	0.04853	0.67546	0.00325	1	0.03018	0.05106	0.70478	0.00338	1	0.38021	0.50093	0	
61200	413.95569	3531150524142	0.49669	0.47974	413.71402	0.24167	1113	1	0.48854	0.47970	1	0.47358	0.51106	1	0.48106	0.49538	1	0.36855	0.25878	14.47825	0.97319	1	0.61145	0.25679	14.10643	0.97319	1	-0.03393	0.04853	0.67546	0.00323	1	0.03018	0.05106	0.70478	0.00333	1	0.38021	0.50093	0	
61201	413.96240	3531150591086	0.49628	0.47981	413.71402	0.24838	1113	1	0.48733	0.46657	1	0.47416	0.49814	1	0.48075	0.48235	1	0.36847	0.25887	14.95111	0.99016	1	0.61146	0.25669	13.88991	0.99016	1	-0.03692	0.05265	0.73275	0.00325	1	0.02949	0.05008	0.69122	0.00323	1	0.38021	0.50093	0	
61202	413.96872	3531150654161	0.49622	0.47976	413.71402	0.25470	1113	1	0.50434	0.50754	1	0.48415	0.44857	1	0.49424	0.47805	1	0.36844	0.25890	15.04762	1.00712	1	0.61140	0.25663	14.00298	1.00712	1	-0.03692	0.05265	0.73275	0.00327	1	0.02949	0.05008	0.69122	0.00332	1	0.38021	0.50093	0	
61203	413.97562	3531150723320	0.49654	0.47917	413.71402	0.26160	1113	1	0.51305	0.48181	1	0.50474	0.43029	1	0.50890	0.45605	1	0.36856	0.25893	14.94590	1.02409	1	0.61169	0.25644	13.71822	1.02409	1	-0.03692	0.05265	0.73275	0.00323	1	0.02949	0.05008	0.69122	0.00320	1	0.38021	0.50093	0	
61204	413.98196	3531150786811	0.49685	0.47837	413.71402	0.26794	1113	1	0.51270	0.47599	1	0.50577	0.41682	1	0.50924	0.44641	1	0.36881	0.25874	14.75023	1.03200	1	0.61178	0.25655	13.50187	1.04090	1	-0.03501	0.05014	0.69788	0.00320	1	0.03126	0.05280	0.72882	0.00330	1	0.38021	0.50093	0	
61205	413.98837	3531150850740	0.49732	0.47676	413.71402	0.27435	1113	1	0.53369	0.42274	1	0.49964	0.39891	1	0.51666	0.41083	1	0.36903	0.25862	14.73307	1.03186	1	0.61210	0.25676	14.03750	1.04076	1	-0.03501	0.05014	0.69788	0.00332	1	0.03126	0.05280	0.72882	0.00321	1	0.38021	0.50093	0	
61206	413.99542	3531150921261	0.49764	0.47565	413.71402	0.28140	1113	1	0.53520	0.43967	1	0.48656	0.41876	1	0.51088	0.42922	1	0.36900	0.25864	14.67468	1.03171	1	0.61189	0.25672	13.71828	1.04061	1	-0.03501	0.05014	0.69788	0.00332	1	0.03126	0.05280	0.72882	0.00324	1	0.38021	0.50093	0	
61207	414.00241	3531150991149	0.49794	0.47460	413.71402	0.28839	1113	1	0.53521	0.43979	1	0.48656	0.41888	1	0.51088	0.42933	1	0.36900	0.25857	14.69658	1.03157	1	0.61208	0.25653	14.17340	1.04047	1	-0.03501	0.05014	0.69788	0.00333	1	0.03126	0.05280	0.72882	0.00306	1	0.38021	0.50093	0	
61208	414.00900	3531151057261	0.49832	0.47380	413.71402	0.29498	1113	1	0.50406	0.46004	1	0.52654	0.41701	1	0.51530	0.43853	1	0.36888	0.25869	14.83627	1.04047	1	0.61202	0.25645	14.01230	1.04047	1	-0.03501	0.05014	0.69788	0.00324	1	0.03126	0.05280	0.72882	0.00311	1	0.38021	0.50093	0	
61209	414.01590	3531151126222	0.49823	0.47280	413.71402	0.30188	1113	1	0.49579	0.44737	1	0.49204	0.40851	1	0.49391	0.42794	1	0.36878	0.25862	14.98819	1.04047	1	0.61194	0.25632	14.29733	1.04047	1	-0.03501	0.05014	0.69788	0.00325	1	0.03126	0.05280	0.72882	0.00308	1	0.38021	0.50093	0	
61210	414.02237	3531151190946	0.49814	0.47185	413.71402	0.30835	1113	1	0.49579	0.44737	1	0.49204	0.40851	1	0.49391	0.42794	1	0.36872	0.25863	15.18704	1.04047	1	0.61173	0.25631	14.22548	1.04047	1	-0.03706	0.05297	0.73650	0.00327	1	0.03073	0.05226	0.71905	0.00307	1	0.38021	0.50093	0	
61211	414.02914	3531151258536	0.49806	0.47143	413.71402	0.31512	1113	1	0.49788	0.53287	1	0.49132	0.37094	1	0.49460	0.45190	1	0.36857	0.25849	14.93923	1.04047	1	0.61163	0.25625	14.21824	1.04047	1	-0.03706	0.05297	0.73650	0.00329	1	0.03073	0.05226	0.71905	0.00310	1	0.38021	0.50093	0	
61212	414.03561	3531151323137	0.50350	0.44493	413.71402	0.31512	1113	0	0.51583	0.50592	1	0.50971	0.41538	1	0.51277	0.46065	1	0.36866	0.25837	15.04612	1.04047	1	0.61172	0.25621	14.01186	1.04047	1	-0.03706	0.05297	0.73650	0.00321	1	0.03073	0.05226	0.71905	0.00312	1	0.38021	0.50093	0	
61213	414.04221	3531151389208	0.50799	0.45458	413.71402	0.31512	1113	0	0.51583	0.50592	1	0.50913	0.42252	1	0.51248	0.46422	1	0.36875	0.25847	15.05671	1.04047	1	0.61185	0.25612	14.28580	1.03156	1	-0.03502	0.05027	0.69817	0.00325	1	0.03018	0.05127	0.70478	0.00313	1	0.38021	0.50093	0	
61214	414.04868	3531151453921	0.51702	0.47671	413.71402	0.31512	1113	0	0.52867	0.50451	1	0.54150	0.53742	1	0.53508	0.52097	1	0.36891	0.25815	14.86100	1.03156	1	0.61197	0.25621	14.28220	1.02266	1	-0.03502	0.05027	0.69817	0.00308	1	0.03018	0.05127	0.70478	0.00313	1	0.38021	0.50093	0	
61215	414.05573	3531151524277	0.51715	0.47117	414.03561	0.02011	1114	1	0.52418	0.51737	1	0.51092	0.39175	1	0.51755	0.45456	1	0.36888	0.25810	14.87641	1.02266	1	0.61201	0.25610	14.27147	1.01376	1	-0.03502	0.05027	0.69817	0.00316	1	0.03018	0.05127	0.70478	0.00313	1	0.38021	0.50093	0	
61216	414.06259	3531151592979	0.51720	0.46923	414.03561	0.02698	1114	1	0.52449	0.52362	1	0.51032	0.39928	1	0.51740	0.46145	1	0.36900	0.25805	14.64371	1.01376	1	0.61201	0.25573	13.96209	1.00486	1	-0.03501	0.05030	0.69788	0.00314	1	0.03018	0.05127	0.70478	0.00310	1	0.38021	0.50093	0	
61217	414.06906	3531151657627	0.51549	0.47482	414.03561	0.03345	1114	1	0.51425	0.50068	1	0.49964	0.50488	1	0.50695	0.50278	1	0.36882	0.25808	15.11738	1.00486	1	0.61163	0.25623	14.20647	1.00486	1	-0.03501	0.05030	0.69788	0.00315	1	0.03018	0.05127	0.70478	0.00319	1	0.38021	0.50093	0	
61218	414.07596	3531151726678	0.51154	0.47388	414.03561	0.04034	1114	1	0.49667	0.48414	1	0.47901	0.45239	1	0.48784	0.46826	1	0.36874	0.25811	15.02356	1.00486	1	0.61165	0.25613	14.05351	1.00486	1	-0.03501	0.05030	0.69788	0.00317	1	0.03018	0.05127	0.70478	0.00327	1	0.38021	0.50093	0	
61219	414.08295	3531151796706	0.50857	0.47231	414.03561	0.04733	1114	1	0.49612	0.47739	1	0.47936	0.44519	1	0.48774	0.46129	1	0.36838	0.25794	14.88007	1.01391	1	0.61153	0.25595	14.09768	1.01391	1	-0.03692	0.05287	0.73275	0.00313	1	0.02953	0.05036	0.69217	0.00330	1	0.38021	0.50093	0	
61220	414.08929	3531151860163	0.50396	0.47170	414.03561	0.05368	1114	1	0.46996	0.48361	1	0.46424	0.45000	1	0.46710	0.46680	1	0.36838	0.25797	14.68930	1.02296	1	0.61145	0.25597	14.23910	1.02296	1	-0.03692	0.05287	0.73275	0.00316	1	0.02953	0.05036	0.69217	0.00318	1	0.38021	0.50093	0	
61221	414.09723	3531151939469	0.50364	0.46933	414.03561	0.06161	1114	1	0.53123	0.48712	1	0.47029	0.40890	1	0.50076	0.44801	1	0.36836	0.25795	14.56978	1.03200	1	0.61153	0.25572	13.77407	1.03200	1	-0.03692	0.05287	0.73275	0.00317	1	0.02953	0.05036	0.69217	0.00329	1	0.38021	0.50093	0	
61222	414.10336	3531152000731	0.50339	0.46642	414.03561	0.06775	1114	1	0.53099	0.48056	1	0.47081	0.39422	1	0.50090	0.43739	1	0.36841	0.25796	14.59879	1.04105	1	0.61136	0.25588	14.11147	1.04995	1	-0.03692	0.05287	0.73275	0.00317	1	0.03080	0.05261	0.72318	0.00318	1	0.38021	0.50093	0	
61223	414.11002	3531152067163	0.50336	0.46384	414.03561	0.07440	1114	1	0.53580	0.43799	1	0.47013	0.43288	1	0.50297	0.43544	1	0.36842	0.25781	14.59477	1.04995	1	0.61140	0.25597	14.40691	1.05885	1	-0.03692	0.05287	0.73275	0.00322	1	0.03080	0.05261	0.72318	0.00319	1	0.38021	0.50093	0	
61224	414.11600	3531152127222	0.50250	0.46184	414.03561	0.08038	1114	1	0.51053	0.45336	1	0.47386	0.42227	1	0.49220	0.43782	1	0.36838	0.25798	14.66222	1.05885	1	0.61139	0.25583	14.28103	1.06776	1	-0.03692	0.05287	0.73275	0.00317	1	0.03080	0.05261	0.72318	0.00326	1	0.38021	0.50093	0	
61225	414.12299	3531152196845	0.50175	0.45989	414.03561	0.08737	1114	1	0.51013	0.44680	1	0.47386	0.42227	1	0.49199	0.43454	1	0.36841	0.25786	14.61238	1.06776	1	0.61145	0.25585	14.25059	1.06776	1	-0.03692	0.05287	0.73275	0.00323	1	0.02953	0.05036	0.69217	0.00324	1	0.38021	0.50093	0	
61226	414.12994	3531152266574	0.50124	0.46167	414.03561	0.09433	1114	1	0.54015	0.45486	1	0.44819	0.51828	1	0.49417	0.48657	1	0.36847	0.25781	14.68466	1.06776	1	0.61145	0.25585	14.25059	1.05885	1	-0.03692	0.05287	0.73275	0.00325	1	0.02953	0.05036	0.69217	0.00324	1	0.38021	0.50093	0	
